id,type,identifier,label,familyName,givenName,sortLabel,officialFamilyName,officialGivenName
person/124806,Person,124806,David MCALLISTER,McAllister,David,MACALLISTER,,
person/851,Person,851,Paul-Henry E.M.Gh. GENDEBIEN,Gendebien,Paul-Henry E.M.Gh.,GENDEBIEN,,
person/124841,Person,124841,Iris HOFFMANN,Hoffmann,Iris,HOFFMANNI,,
person/310,Person,310,Charles B. MCDONALD,McDonald,Charles B.,MACDONALD,,
person/672,Person,672,Eric K.P. VAN ROMPUY,Van Rompuy,Eric K.P.,VANROMPUY,,
person/1613,Person,1613,Zenon-José LUIS PAZ,Luis Paz,Zenon-José,LUIS PAZ,,
person/197705,Person,197705,John David Edward TENNANT,Tennant,John David Edward,TENNANT,,
person/245858,Person,245858,Thomas RUDNER,Rudner,Thomas,RUDNERT,,
person/726,Person,726,Mario PEDINI,Pedini,Mario,PEDINI,,
person/1110,Person,1110,Roberto FORMIGONI,Formigoni,Roberto,FORMIGONI,,
person/28262,Person,28262,Henrik LAX,Lax,Henrik,LAX,,
person/1054,Person,1054,Dorothee PIERMONT,Piermont,Dorothee,PIERMONT,,
person/257028,Person,257028,Henrik DAHL,Dahl,Henrik,DAHLH,,
person/1933,Person,1933,Elisabeth SCHROEDTER,Schroedter,Elisabeth,SCHROEDTER,,
person/1173,Person,1173,Marie-Claude VAYSSADE,Vayssade,Marie-Claude,VAYSSADE,,
person/96840,Person,96840,Knut FLECKENSTEIN,Fleckenstein,Knut,FLECKENSTEIN,,
person/1333,Person,1333,Fernando PÉREZ ROYO,Pérez Royo,Fernando,PEREZROYO,,
person/1760,Person,1760,Bernardo BAYONA AZNAR,Bayona Aznar,Bernardo,BAYONA AZNAR,,
person/197623,Person,197623,Thierry MARIANI,Mariani,Thierry,MARIANI,,
person/2000,Person,2000,Daniel VARELA SUANZES-CARPEGNA,Varela Suanzes-Carpegna,Daniel,VARELASUAN,,
person/124731,Person,124731,Jérôme LAVRILLEUX,Lavrilleux,Jérôme,LAVRILLEUX,,
person/124692,Person,124692,Demetris PAPADAKIS,Papadakis,Demetris,PAPADAKIS,Παπαδάκης,Δημήτρης
person/4525,Person,4525,Nigel FARAGE,Farage,Nigel,FARAGE,,
person/83,Person,83,Armando SABATINI,Sabatini,Armando,SABATINI,,
person/96713,Person,96713,Evžen TOŠENOVSKÝ,Tošenovský,Evžen,TOSENOVSKY,,
person/96757,Person,96757,Raffaele BALDASSARRE,Baldassarre,Raffaele,BALDASSARRE,,
person/145,Person,145,Raymond OFFROY,Offroy,Raymond,OFFROY,,
person/119438,Person,119438,Zdravka BUŠIĆ,Bušić,Zdravka,BUSIC,,
person/22950,Person,22950,Jan DHAENE,Dhaene,Jan,DHAENE,,
person/1301,Person,1301,Patricia E. RAWLINGS,Rawlings,Patricia E.,RAWLINGS,,
person/197782,Person,197782,Mohammed CHAHIM,Chahim,Mohammed,CHAHIM,,
person/124813,Person,124813,Dario TAMBURRANO,Tamburrano,Dario,TAMBURRANO,,
person/257438,Person,257438,Anouk VAN BRUG,Van Brug,Anouk,VANBRUGA,,
person/125237,Person,125237,Marco ZULLO,Zullo,Marco,ZULLO,,
person/223,Person,223,René MAYER,Mayer,René,MAYERR,,
person/26817,Person,26817,Mario DE MARCO,de Marco,Mario,DEMARCO,,
person/96706,Person,96706,João FERREIRA,Ferreira,João,FERREIRA JOAO,,
person/285,Person,285,Dore SMETS,Smets,Dore,SMETS,,
person/28975,Person,28975,Vittorio AGNOLETTO,AGNOLETTO,Vittorio,AGNOLETTO,,
person/1013,Person,1013,Antonio CARIGLIA,CARIGLIA,Antonio,CARIGLIA,,
person/4304,Person,4304,Herman SCHMID,Schmid,Herman,SCHMID HERMAN,,
person/38160,Person,38160,Joop POST,Post,Joop,POST,,
person/125101,Person,125101,José Inácio FARIA,Faria,José Inácio,FARIA,,
person/96669,Person,96669,Joe HIGGINS,Higgins,Joe,HIGGINS JOE,,
person/96959,Person,96959,George LYON,Lyon,George,LYON GEORGE,,
person/1384,Person,1384,Jack STEWART-CLARK,Stewart-Clark,Jack,STEWART-CLARK,,
person/1824,Person,1824,Sylvester BARRETT,Barrett,Sylvester,BARRETT,,
person/1684,Person,1684,Federico MAYOR ZARAGOZA,Mayor Zaragoza,Federico,MAYORZARAGOZA,,
person/96868,Person,96868,Karima DELLI,Delli,Karima,DELLI,,
person/1884,Person,1884,Javier AREITIO TOLEDO,Areitio Toledo,Javier,AREITIO TOLEDO,,
person/257117,Person,257117,Adrian-George AXINIA,Axinia,Adrian-George,AXINIAA,,
person/23718,Person,23718,Bogusław LITWINIEC,Litwiniec,Bogusław,LITWINIEC,,
person/2262,Person,2262,Marianne ERIKSSON,Eriksson,Marianne,ERIKSSON,,
person/855,Person,855,Karl FUCHS,Fuchs,Karl,FUCHSK,,
person/4377,Person,4377,Josu ORTUONDO LARREA,Ortuondo Larrea,Josu,ORTUONDOLARREA,,
person/452,Person,452,ARDWICK,Ardwick,,ARDWICK,,
person/870,Person,870,Edith CRESSON,Cresson,Edith,CRESSON,,
person/249443,Person,249443,Wolfram PIRCHNER,Pirchner,Wolfram,PIRCHNERW,,
person/232,Person,232,José Manuel DUARTE CENDÁN,Duarte Cendán,José Manuel,DUARTE CENDAN,,
person/1443,Person,1443,James (Jim) FITZSIMONS,Fitzsimons,James (Jim),FITZSIMONS,,
person/4436,Person,4436,Gianni PITTELLA,Pittella,Gianni,PITTELLA,,
person/771,Person,771,Gilles MARTINET,Martinet,Gilles,MARTINET,,
person/39713,Person,39713,Renate WEBER,Weber,Renate,WEBERRENATE,,
person/197545,Person,197545,Bogdan RZOŃCA,Rzońca,Bogdan,RZONCA,,
person/187,Person,187,Mariano PINTUS,Pintus,Mariano,PINTUS,,
person/414,Person,414,Johannes B. BROEKSZ,Broeksz,Johannes B.,BROEKSZ,,
person/1251,Person,1251,Anna (An) M.A. HERMANS,Hermans,Anna (An) M.A.,HERMANS,,
person/96996,Person,96996,Giancarlo SCOTTÀ,Scottà,Giancarlo,SCOTTA,,
person/28212,Person,28212,Chantal SIMONOT,Simonot,Chantal,SIMONOT,,
person/184,Person,184,Ernesto PUCCI,Pucci,Ernesto,PUCCI,,
person/197735,Person,197735,Adriana MALDONADO LÓPEZ,Maldonado López,Adriana,MALDONADOLOPEZ,,
person/1431,Person,1431,Marietta GIANNAKOU,Giannakou,Marietta,GIANNAKOU,Γιαννάκου,Μαριέττα
person/28319,Person,28319,Nina ŠKOTTOVÁ,Škottová,Nina,SKOTTOVA,,
person/958,Person,958,Antonio MAZZONE,Mazzone,Antonio,MAZZONE,,
person/1881,Person,1881,Jean-Paul HEIDER,Heider,Jean-Paul,HEIDER,,
person/96951,Person,96951,Diane DODDS,Dodds,Diane,DODDS DIANE,,
person/190799,Person,190799,Michael DETJEN,Detjen,Michael,DETJEN,,
person/197814,Person,197814,Louis STEDMAN-BRYCE,Stedman-Bryce,Louis,STEDMAN-BRYCE,,
person/125030,Person,125030,Annie SCHREIJER-PIERIK,Schreijer-Pierik,Annie,SCHREIJER-PIERIK,,
person/1711,Person,1711,Jean-Pierre ROUX,ROUX,Jean-Pierre,ROUX,,
person/2096,Person,2096,Milan LINZER,Linzer,Milan,LINZER,,
person/670,Person,670,Herman F.G. VANDERPOORTEN,Vanderpoorten,Herman F.G.,VANDERPOORTEN,,
person/1809,Person,1809,Marco CELLAI,Cellai,Marco,CELLAI,,
person/28342,Person,28342,Maria BADIA I CUTCHET,BADIA i CUTCHET,Maria,BADIAICUTCHET,,
person/428,Person,428,Francesco FERRARI,Ferrari,Francesco,FERRARI FRANCESCO,,
person/2067,Person,2067,Maj-Lis LÖÖW,Lööw,Maj-Lis,LOEOEW,,
person/28351,Person,28351,Tomáš ZATLOUKAL,Zatloukal,Tomáš,ZATLOUKAL,,
person/2165,Person,2165,Manuel F. MONTEIRO,Monteiro,Manuel F.,MONTEIRO,,
person/250237,Person,250237,Włodzimierz Witold KARPIŃSKI,Karpiński,Włodzimierz Witold,KARPIŃSKIW,,
person/28284,Person,28284,Barbara KUDRYCKA,Kudrycka,Barbara,KUDRYCKA,,
person/256980,Person,256980,Alexandra MEHNERT,Mehnert,Alexandra,MEHNERTA,,
person/124968,Person,124968,Therese COMODINI CACHIA,Comodini Cachia,Therese,COMODINICACHIA,,
person/4440,Person,4440,Anne E. JENSEN,Jensen,Anne E.,JENSENA,,
person/1103,Person,1103,Giorgio NAPOLITANO,Napolitano,Giorgio,NAPOLITANO,,
person/1978,Person,1978,Bernard KOUCHNER,Kouchner,Bernard,KOUCHNER,,
person/1068,Person,1068,Nicole PERY,Pery,Nicole,PERY,,
person/96945,Person,96945,Marietje SCHAAKE,Schaake,Marietje,SCHAAKE,,
person/131750,Person,131750,Mihai ŢURCANU,Ţurcanu,Mihai,TURCANU,,
person/1977,Person,1977,Michel ROCARD,Rocard,Michel,ROCARD,,
person/39711,Person,39711,Victor BOŞTINARU,Boştinaru,Victor,BOSTINARU,,
person/792,Person,792,Silvio LEGA,Lega,Silvio,LEGA,,
person/4485,Person,4485,Ioannis SOULADAKIS,Souladakis,Ioannis,SOULADAKIS,Σουλαδάκης,Ιωάννης
person/2069,Person,2069,Kristina PERSSON,Persson,Kristina,PERSSON,,
person/1203,Person,1203,Max GALLO,Gallo,Max,GALLO,,
person/28336,Person,28336,Věra FLASAROVÁ,Flasarová,Věra,FLASAROVA,,
person/1249,Person,1249,Jannis SAKELLARIOU,Sakellariou,Jannis,SAKELLARIOU,,
person/33999,Person,33999,Viorel DUCA,Duca,Viorel,DUCA,,
person/124932,Person,124932,Josep-Maria TERRICABRAS,Terricabras,Josep-Maria,TERRICABRAS,,
person/245018,Person,245018,Christophe CLERGEAU,Clergeau,Christophe,CLERGEAU,,
person/28389,Person,28389,Zbigniew KUŹMIUK,Kuźmiuk,Zbigniew,KUZMIUK,,
person/1803,Person,1803,Roger FAJARDIE,Fajardie,Roger,FAJARDIE,,
person/96920,Person,96920,Kay SWINBURNE,Swinburne,Kay,SWINBURNE,,
person/2256,Person,2256,Jean-Antoine GIANSILY,Giansily,Jean-Antoine,GIANSILY,,
person/1300,Person,1300,Anita Jean POLLACK,Pollack,Anita Jean,POLLACK,,
person/2315,Person,2315,Jean Louis COTTIGNY,Cottigny,Jean Louis,COTTIGNY,,
person/4516,Person,4516,Roger HELMER,Helmer,Roger,HELMER,,
person/124832,Person,124832,Udo VOIGT,Voigt,Udo,VOIGT UDO,,
person/204371,Person,204371,Heather ANDERSON,Anderson,Heather,ANDERSONHEATHER,,
person/28463,Person,28463,Frieda BREPOELS,Brepoels,Frieda,BREPOELS,,
person/191,Person,191,Luigi NOE',Noe',Luigi,NOE',,
person/39762,Person,39762,Johannes LEBECH,Lebech,Johannes,LEBECH,,
person/127766,Person,127766,Jussi SARAMO,Saramo,Jussi,SARAMOJ,,
person/197812,Person,197812,Magid MAGID,Magid,Magid,MAGID,,
person/692,Person,692,Evanghelos SOUSSOUROYANNIS,Soussouroyannis,Evanghelos,SOUSSOUROYANNIS,Σουσουρογιάννης,Εύαγγελος
person/284,Person,284,THE BARONESS FISHER OF REDNAL,Fisher of Rednal,THE BARONESS,FISHER OF REDNAL,,
person/13,Person,13,Mario ZOTTA,Zotta,Mario,ZOTTA,,
person/124831,Person,124831,Isabella ADINOLFI,Adinolfi,Isabella,ADINOLFIIS,,
person/256906,Person,256906,Claire FITA,Fita,Claire,FITAC,,
person/28195,Person,28195,Peter BACO,Baco,Peter,BACO,,
person/256986,Person,256986,Geadis GEADI,Geadi,Geadis,GEADIG,ΓΕΑΔΗ,Γεάδης
person/1204,Person,1204,Alain LAMASSOURE,Lamassoure,Alain,LAMASSOURE,,
person/28371,Person,28371,Marek Aleksander CZARNECKI,Czarnecki,Marek Aleksander,CZARNECKI,,
person/28401,Person,28401,Maria da Assunção ESTEVES,Esteves,Maria da Assunção,ESTEVES,,
person/257123,Person,257123,Lucia ANNUNZIATA,Annunziata,Lucia,ANNUNZIATAL,,
person/1364,Person,1364,Luís MARINHO,Marinho,Luís,MARINHO,,
person/197489,Person,197489,Bernhard ZIMNIOK,Zimniok,Bernhard,ZIMNIOK,,
person/96975,Person,96975,António Fernando CORREIA DE CAMPOS,Correia de Campos,António Fernando,CORREIADECAMPOS,,
person/125063,Person,125063,Georgios KYRTSOS,Kyrtsos,Georgios,KYRTSOS,Κύρτσος,Γεώργιος
person/1271,Person,1271,Siegbert ALBER,Alber,Siegbert,ALBER,,
person/124788,Person,124788,Luigi MORGANO,Morgano,Luigi,MORGANO,,
person/240478,Person,240478,Beatrice COVASSI,Covassi,Beatrice,COVASSIB,,
person/1747,Person,1747,Jean-François DENIAU,Deniau,Jean-François,DENIAUJ,,
person/96850,Person,96850,Damien ABAD,Abad,Damien,ABAD,,
person/1789,Person,1789,Dario ANTONIOZZI,Antoniozzi,Dario,ANTONIOZZID,,
person/1257,Person,1257,Gerd Ludwig LEMMER,Lemmer,Gerd Ludwig,LEMMER,,
person/96838,Person,96838,Cristian Dan PREDA,Preda,Cristian Dan,PREDA,,
person/23830,Person,23830,István SZENT-IVÁNYI,Szent-Iványi,István,SZENT IVANYI,,
person/249285,Person,249285,Lydie MASSARD,Massard,Lydie,MASSARD,,
person/391,Person,391,Giuseppe GARLATO,Garlato,Giuseppe,GARLATO,,
person/96859,Person,96859,Ioan ENCIU,ENCIU,Ioan,ENCIU,,
person/257007,Person,257007,Erik KALIŇÁK,Kaliňák,Erik,KALINAKE,,
person/804,Person,804,Konstantinos KALLIAS,Kallias,Konstantinos,KALLIAS,Καλλίας,Κωνσταντίνος
person/1317,Person,1317,Henry Bell MCCUBBIN,Mccubbin,Henry Bell,MACCUBBIN,,
person/197808,Person,197808,Pietro BARTOLO,Bartolo,Pietro,BARTOLO,,
person/256943,Person,256943,Eleonora MELETI,Meleti,Eleonora,MELETIE,Μελέτη,Ελεονώρα
person/2277,Person,2277,Klaus LUKAS,Lukas,Klaus,LUKAS,,
person/96883,Person,96883,Eva JOLY,Joly,Eva,JOLY,,
person/124740,Person,124740,Joëlle BERGERON,Bergeron,Joëlle,BERGERON,,
person/365,Person,365,Erisia GENNAI TONIETTI,Gennai Tonietti,Erisia,GENNAI TONIETTI,,
person/1350,Person,1350,Arturo Juan ESCUDER CROFT,Escuder Croft,Arturo Juan,ESCUDER CROFT,,
person/1509,Person,1509,Raymond TOURRAIN,Tourrain,Raymond,TOURRAIN,,
person/110673,Person,110673,Ana Miguel PEDRO,Pedro,Ana Miguel,PEDROA,,
person/248,Person,248,Roger TOUBEAU,Toubeau,Roger,TOUBEAU,,
person/124877,Person,124877,Jadwiga WIŚNIEWSKA,Wiśniewska,Jadwiga,WISNIEWSKA,,
person/4278,Person,4278,Ewa KLAMT,Klamt,Ewa,KLAMT,,
person/124863,Person,124863,Stefan ECK,Eck,Stefan,ECK,,
person/96906,Person,96906,Kyriakos MAVRONIKOLAS,Mavronikolas,Kyriakos,MAVRONIKOLAS,Μαυρονικόλας,Κυριάκος
person/1046,Person,1046,Ioannis STAMOULIS,Stamoulis,Ioannis,STAMOULIS,Σταμούλης,Ιωάννης
person/2167,Person,2167,José GIRÃO PEREIRA,GIRÃO PEREIRA,José,GIRAO PEREIRA,,
person/197472,Person,197472,Filip DE MAN,De Man,Filip,DEMAN,,
person/102931,Person,102931,Keith TAYLOR,Taylor,Keith,TAYLOR KEITH,,
person/1979,Person,1979,Danielle DARRAS,Darras,Danielle,DARRASD,,
person/204,Person,204,Knud THOMSEN,Thomsen,Knud,THOMSENKNUD,,
person/808,Person,808,Hans KATZER,Katzer,Hans,KATZER,,
person/2127,Person,2127,Bernard R. TAPIE,Tapie,Bernard R.,TAPIE,,
person/660,Person,660,Fred A. WARNER,Warner,Fred A.,WARNER,,
person/72722,Person,72722,Domenico Antonio BASILE,Basile,Domenico Antonio,BASILE,,
person/110977,Person,110977,Florian PHILIPPOT,Philippot,Florian,PHILIPPOT,,
person/1929,Person,1929,Christa KLASS,Klaß,Christa,KLASS,,
person/22861,Person,22861,Seán Ó NEACHTAIN,Ó Neachtain,Seán,ONEACHTAIN,,
person/33569,Person,33569,Syed KAMALL,Kamall,Syed,KAMALL,,
person/2024,Person,2024,Fiorella GHILARDOTTI,Ghilardotti,Fiorella,GHILARDOTTI,,
person/4464,Person,4464,Giuseppe DI LELLO FINUOLI,Di Lello Finuoli,Giuseppe,DILELLOFINUOLI,,
person/343,Person,343,Farell MCELGUNN,McElgunn,Farell,MACELGUNN,,
person/315,Person,315,Alfred KRIEGER,Krieger,Alfred,KRIEGER,,
person/256831,Person,256831,Sophia KIRCHER,Kircher,Sophia,KIRCHERS,,
person/2319,Person,2319,Henri WEBER,Weber,Henri,WEBERH,,
person/226260,Person,226260,Karolin BRAUNSBERGER-REINHOLD,Braunsberger-Reinhold,Karolin,BRAUNSBERGER-REINHOLD,,
person/2274,Person,2274,Quinídio CORREIA,Correia,Quinídio,CORREIAQ,,
person/96694,Person,96694,Rolandas PAKSAS,Paksas,Rolandas,PAKSAS,,
person/39715,Person,39715,Mihaela POPA,Popa,Mihaela,POPA MIHAELA,,
person/970,Person,970,Lelio LAGORIO,Lagorio,Lelio,LAGORIO,,
person/1196,Person,1196,Heinke SALISCH,Salisch,Heinke,SALISCH,,
person/1814,Person,1814,Ioannis BOUTOS,Boutos,Ioannis,BOUTOS,Μπούτος,Ιωάννης
person/595,Person,595,Walter ARENDT,Arendt,Walter,ARENDT,,
person/96806,Person,96806,Teresa JIMÉNEZ-BECERRIL BARRIO,Jiménez-Becerril Barrio,Teresa,JIMENEZ-BECERRILBARRIO,,
person/23935,Person,23935,Antonio FENECH,Fenech,Antonio,FENECH,,
person/125050,Person,125050,Ángela VALLINA,Vallina,Ángela,VALLINA,,
person/257089,Person,257089,Alice TEODORESCU MÅWE,Teodorescu Måwe,Alice,TEODORESCUMAWEA,,
person/1343,Person,1343,Manuel GARCÍA AMIGO,GARCÍA AMIGO,Manuel,GARCIAAMIGO,,
person/1678,Person,1678,Ludwig FELLERMAIER,Fellermaier,Ludwig,FELLERMAIER,,
person/1427,Person,1427,Gordon J. ADAM,Adam,Gordon J.,ADAM,,
person/38511,Person,38511,Georg MAYER,Mayer,Georg,MAYER,,
person/2275,Person,2275,Rui VIEIRA,VIEIRA,Rui,VIEIRA,,
person/1047,Person,1047,Konstantinos TSIMAS,Tsimas,Konstantinos,TSIMAS,Τσίμας,Κωνσταντίνος
person/2143,Person,2143,Gerardo BIANCO,Bianco,Gerardo,BIANCOG,,
person/4466,Person,4466,Ilda FIGUEIREDO,Figueiredo,Ilda,FIGUEIREDO,,
person/39709,Person,39709,MARIAN ZLOTEA,ZLOTEA,MARIAN,ZLOTEA,,
person/97513,Person,97513,Vicky MAEIJER,Maeijer,Vicky,MAEIJER,,
person/1322,Person,1322,Kenneth COATES,COATES,Kenneth,COATES,,
person/188623,Person,188623,John FLACK,Flack,John,FLACK,,
person/109649,Person,109649,Mikael GUSTAFSSON,Gustafsson,Mikael,GUSTAFSSONMIKAEL,,
person/97086,Person,97086,Sonia ALFANO,Alfano,Sonia,ALFANO,,
person/197631,Person,197631,Dacian CIOLOŞ,Cioloş,Dacian,CIOLOS,,
person/28261,Person,28261,Alexander STUBB,Stubb,Alexander,STUBB,,
person/124888,Person,124888,Gabriele PREUSS,Preuß,Gabriele,PREUSS,,
person/1566,Person,1566,Emma BONINO,Bonino,Emma,BONINOE,,
person/4486,Person,4486,Joke SWIEBEL,Swiebel,Joke,SWIEBEL,,
person/939,Person,939,Neil R. BALFOUR,Balfour,Neil R.,BALFOUR,,
person/124971,Person,124971,James CARVER,Carver,James,CARVER,,
person/257059,Person,257059,Bruno GONÇALVES,Gonçalves,Bruno,GONCALVESB,,
person/99878,Person,99878,Waldemar BUDA,Buda,Waldemar,BUDAW,,
person/926,Person,926,Cornelis BERKHOUWER,Berkhouwer,Cornelis,BERKHOUWER,,
person/1557,Person,1557,Giancarlo PAJETTA,Pajetta,Giancarlo,PAJETTA,,
person/2320,Person,2320,Henri DE LASSUS SAINT GENIÈS,de Lassus Saint Geniès,Henri,LASSUS,,
person/1906,Person,1906,Bernhard RAPKAY,Rapkay,Bernhard,RAPKAY,,
person/4312,Person,4312,Theresa ZABELL,Zabell,Theresa,ZABELL,,
person/4416,Person,4416,Jean-Louis BERNIÉ,Bernié,Jean-Louis,BERNIE,,
person/96747,Person,96747,Arnaud DANJEAN,Danjean,Arnaud,DANJEAN,,
person/1777,Person,1777,Terrence J. (Terry) PITT,Pitt,Terrence J. (Terry),PITT,,
person/25,Person,25,Alberto SIMONINI,Simonini,Alberto,SIMONINI,,
person/40,Person,40,Jacques VIAL,Vial,Jacques,VIAL,,
person/103,Person,103,Nicola ROMEO,Romeo,Nicola,ROMEON,,
person/35743,Person,35743,Glenis WILLMOTT,Willmott,Glenis,WILLMOTT,,
person/4560,Person,4560,Antonius MANDERS,Manders,Antonius,MANDERS,,
person/197410,Person,197410,Stefan BERGER,Berger,Stefan,BERGERS,,
person/28417,Person,28417,Antonio DE POLI,De Poli,Antonio,DEPOLI,,
person/173,Person,173,Johannes H. LAMBERTS,Lamberts,Johannes H.,LAMBERTS,,
person/1214,Person,1214,Hans-Günter SCHODRUCH,Schodruch,Hans-Günter,SCHODRUCH,,
person/197843,Person,197843,Andrius KUBILIUS,Kubilius,Andrius,KUBILIUS,,
person/353,Person,353,Jozef RAMAEKERS,Ramaekers,Jozef,RAMAEKERS,,
person/1463,Person,1463,Paraskevas AVGERINOS,Avgerinos,Paraskevas,AVGERINOS,Αυγερινός,Παρασκευάς
person/197670,Person,197670,Andreas SCHIEDER,Schieder,Andreas,SCHIEDER,,
person/124953,Person,124953,Jude KIRTON-DARLING,Kirton-Darling,Jude,KIRTON-DARLING,,
person/124882,Person,124882,Dawid Bohdan JACKIEWICZ,Jackiewicz,Dawid Bohdan,JACKIEWICZ,,
person/642,Person,642,Philippe LE HODEY,Le Hodey,Philippe,LEHODEY,,
person/742,Person,742,Louise MOREAU,Moreau,Louise,MOREAUL,,
person/101,Person,101,Sijbrandus A. POSTHUMUS,Posthumus,Sijbrandus A.,POSTHUMUS,,
person/4280,Person,4280,Armin LASCHET,Laschet,Armin,LASCHET,,
person/96922,Person,96922,Izaskun BILBAO BARANDICA,Bilbao Barandica,Izaskun,BILBAOBARANDICA,,
person/112611,Person,112611,Petri SARVAMAA,Sarvamaa,Petri,SARVAMAA,,
person/197579,Person,197579,Klára DOBREV,Dobrev,Klára,DOBREV,,
person/204449,Person,204449,Riho TERRAS,Terras,Riho,TERRAS,,
person/4429,Person,4429,Robert GOEBBELS,Goebbels,Robert,GOEBBELS,,
person/4484,Person,4484,Ioannis AVEROFF,Averoff,Ioannis,AVEROFF,Αβέρωφ,Ιωάννης
person/736,Person,736,René A.L. PAULHAN,Paulhan,René A.L.,PAULHAN,,
person/123,Person,123,Julien RAMIZASON,Ramizason,Julien,RAMIZASON,,
person/2139,Person,2139,Noël MAMÈRE,Mamère,Noël,MAMERE,,
person/254722,Person,254722,Teófilo SANTOS,Santos,Teófilo,SANTOST,,
person/37761,Person,37761,Wolfgang BULFON,Bulfon,Wolfgang,BULFON,,
person/1372,Person,1372,José Vicente CARVALHO CARDOSO,Carvalho Cardoso,José Vicente,CARVALHO CARDOSO,,
person/1762,Person,1762,Heinrich AIGNER,Aigner,Heinrich,AIGNER,,
person/35135,Person,35135,Daniel DALTON,Dalton,Daniel,DALTON,,
person/1087,Person,1087,Joachim DALSASS,Dalsass,Joachim,DALSASS,,
person/197715,Person,197715,David BULL,Bull,David,BULL,,
person/28340,Person,28340,Patrizia TOIA,Toia,Patrizia,TOIA,,
person/841,Person,841,Guido GONELLA,Gonella,Guido,GONELLA,,
person/1472,Person,1472,Karel DE GUCHT,De Gucht,Karel,DEGUCHT,,
person/124967,Person,124967,David COBURN,Coburn,David,COBURN,,
person/1907,Person,1907,Barbara WEILER,Weiler,Barbara,WEILER,,
person/189507,Person,189507,Jiří PAYNE,Payne,Jiří,PAYNE,,
person/124829,Person,124829,Ulrike TREBESIUS,Trebesius,Ulrike,TREBESIUS,,
person/197635,Person,197635,Maria-Manuel LEITÃO-MARQUES,Leitão-Marques,Maria-Manuel,LEITAOMARQUES,,
person/2340,Person,2340,Samuli POHJAMO,Pohjamo,Samuli,POHJAMO,,
person/2261,Person,2261,Gunilla CARLSSON,Carlsson,Gunilla,CARLSSON,,
person/28115,Person,28115,Mairead MCGUINNESS,McGuinness,Mairead,MACGUINNESS,,
person/197831,Person,197831,Hermann TERTSCH,Tertsch,Hermann,TERTSCH,,
person/23781,Person,23781,Janusz LEWANDOWSKI,Lewandowski,Janusz,LEWANDOWSKI,,
person/705,Person,705,Georges SARRE,Sarre,Georges,SARRE,,
person/28220,Person,28220,Ingeborg GRÄSSLE,Gräßle,Ingeborg,GRASSLE,,
person/197799,Person,197799,Valentino GRANT,Grant,Valentino,GRANT,,
person/28332,Person,28332,Dariusz Maciej GRABOWSKI,Grabowski,Dariusz Maciej,GRABOWSKI,,
person/318,Person,318,Pierre JOXE,Joxe,Pierre,JOXE,,
person/147,Person,147,Maria PROBST,Probst,Maria,PROBST,,
person/621,Person,621,Poul Nyboe ANDERSEN,Andersen,Poul Nyboe,ANDERSENP,,
person/23822,Person,23822,István BALSAI,Balsai,István,BALSAI,,
person/494,Person,494,Renato BALLARDINI,Ballardini,Renato,BALLARDINI,,
person/532,Person,532,Jean CROUZIER,Crouzier,Jean,CROUZIER,,
person/204419,Person,204419,Sandro GOZI,Gozi,Sandro,GOZI,,
person/96696,Person,96696,Algirdas SAUDARGAS,Saudargas,Algirdas,SAUDARGAS,,
person/256886,Person,256886,Valérie DELOGE,Deloge,Valérie,DELOGEV,,
person/1357,Person,1357,Virgílio PEREIRA,Pereira,Virgílio,PEREIRA VIRGILIO,,
person/28162,Person,28162,Stéphane LE FOLL,Le Foll,Stéphane,LEFOLL,,
person/96911,Person,96911,Tanja FAJON,Fajon,Tanja,FAJON,,
person/528,Person,528,Emile M. DIDIER,Didier,Emile M.,DIDIER,,
person/1577,Person,1577,Egbert NITSCH,Nitsch,Egbert,NITSCH,,
person/38604,Person,38604,Dushana ZDRAVKOVA,Zdravkova,Dushana,ZDRAVKOVA,Здравкова,Душана
person/124895,Person,124895,Krzysztof HETMAN,Hetman,Krzysztof,HETMAN,,
person/39022,Person,39022,Ewa TOMASZEWSKA,TOMASZEWSKA,Ewa,TOMASZEWSKA,,
person/39023,Person,39023,Giovanna CORDA,Corda,Giovanna,CORDA,,
person/39764,Person,39764,Krzysztof HOŁOWCZYC,Hołowczyc,Krzysztof,HOLOWCZYC,,
person/131749,Person,131749,Estefanía TORRES MARTÍNEZ,Torres Martínez,Estefanía,TORRESMARTINEZ,,
person/28577,Person,28577,Marilisa XENOGIANNAKOPOULOU,Xenogiannakopoulou,Marilisa,XENOGIANNAKOPOULOU,Ξενογιαννακοπούλου,Μαριλίζα
person/413,Person,413,THE LORD BRECON,Brecon,THE LORD,BRECON,,
person/96845,Person,96845,Corneliu VADIM TUDOR,VADIM TUDOR,Corneliu,VADIMTUDOR,,
person/4500,Person,4500,Bert DOORN,Doorn,Bert,DOORN,,
person/416,Person,416,Corstiaan A. BOS,Bos,Corstiaan A.,BOS,,
person/2091,Person,2091,Hilde HAWLICEK,Hawlicek,Hilde,HAWLICEK,,
person/97131,Person,97131,Giommaria UGGIAS,Uggias,Giommaria,UGGIAS,,
person/197765,Person,197765,Peter POLLÁK,Pollák,Peter,POLLAK,,
person/33990,Person,33990,Adrian SEVERIN,Severin,Adrian,SEVERIN,,
person/237320,Person,237320,Eva Maria POPTCHEVA,Poptcheva,Eva Maria,POPTCHEVA,,
